question_type,service_level,channel_bin,view_quality_bin,freshness_bin,risk_level,expected_accuracy,sample_count,std_or_ci,avg_payload_bytes,avg_payload_kb
counting,0,bad,good,expired,critical,0.75,24,0.173241,0.0,0.0
counting,0,bad,good,expired,normal,0.333333,66,0.113731,0.0,0.0
counting,0,bad,good,fresh,critical,0.916667,24,0.110577,0.0,0.0
counting,0,bad,good,fresh,normal,0.545455,66,0.12013,0.0,0.0
counting,0,bad,good,stale,critical,0.791667,24,0.16248,0.0,0.0
counting,0,bad,good,stale,normal,0.439394,66,0.11974,0.0,0.0
counting,0,bad,medium,expired,critical,0.916667,24,0.110577,0.0,0.0
counting,0,bad,medium,expired,normal,0.235294,34,0.142584,0.0,0.0
counting,0,bad,medium,fresh,critical,0.958333,24,0.079947,0.0,0.0
counting,0,bad,medium,fresh,normal,0.529412,34,0.167778,0.0,0.0
counting,0,bad,medium,stale,critical,0.916667,24,0.110577,0.0,0.0
counting,0,bad,medium,stale,normal,0.441176,34,0.166901,0.0,0.0
counting,0,bad,poor,expired,critical,0.9,30,0.107354,0.0,0.0
counting,0,bad,poor,expired,normal,0.304762,105,0.088046,0.0,0.0
counting,0,bad,poor,fresh,critical,0.933333,30,0.089262,0.0,0.0
counting,0,bad,poor,fresh,normal,0.514286,105,0.095599,0.0,0.0
counting,0,bad,poor,stale,critical,0.9,30,0.107354,0.0,0.0
counting,0,bad,poor,stale,normal,0.457143,105,0.095286,0.0,0.0
counting,0,good,good,expired,critical,0.875,24,0.132315,0.0,0.0
counting,0,good,good,expired,normal,0.484848,66,0.120574,0.0,0.0
counting,0,good,good,fresh,critical,0.875,24,0.132315,0.0,0.0
counting,0,good,good,fresh,normal,0.545455,66,0.12013,0.0,0.0
counting,0,good,good,stale,critical,0.875,24,0.132315,0.0,0.0
counting,0,good,good,stale,normal,0.484848,66,0.120574,0.0,0.0
counting,0,good,medium,expired,critical,0.791667,24,0.16248,0.0,0.0
counting,0,good,medium,expired,normal,0.235294,34,0.142584,0.0,0.0
counting,0,good,medium,fresh,critical,0.916667,24,0.110577,0.0,0.0
counting,0,good,medium,fresh,normal,0.735294,34,0.148296,0.0,0.0
counting,0,good,medium,stale,critical,0.958333,24,0.079947,0.0,0.0
counting,0,good,medium,stale,normal,0.5,34,0.168069,0.0,0.0
counting,0,good,poor,expired,critical,0.866667,30,0.121644,0.0,0.0
counting,0,good,poor,expired,normal,0.314286,105,0.088796,0.0,0.0
counting,0,good,poor,fresh,critical,0.933333,30,0.089262,0.0,0.0
counting,0,good,poor,fresh,normal,0.552381,105,0.095112,0.0,0.0
counting,0,good,poor,stale,critical,0.966667,30,0.064235,0.0,0.0
counting,0,good,poor,stale,normal,0.438095,105,0.094902,0.0,0.0
counting,0,medium,good,expired,critical,0.916667,24,0.110577,0.0,0.0
counting,0,medium,good,expired,normal,0.257576,66,0.105502,0.0,0.0
counting,0,medium,good,fresh,critical,0.875,24,0.132315,0.0,0.0
counting,0,medium,good,fresh,normal,0.606061,66,0.117885,0.0,0.0
counting,0,medium,good,stale,critical,0.791667,24,0.16248,0.0,0.0
counting,0,medium,good,stale,normal,0.484848,66,0.120574,0.0,0.0
counting,0,medium,medium,expired,critical,0.75,24,0.173241,0.0,0.0
counting,0,medium,medium,expired,normal,0.264706,34,0.148296,0.0,0.0
counting,0,medium,medium,fresh,critical,0.916667,24,0.110577,0.0,0.0
counting,0,medium,medium,fresh,normal,0.676471,34,0.157253,0.0,0.0
counting,0,medium,medium,stale,critical,0.916667,24,0.110577,0.0,0.0
counting,0,medium,medium,stale,normal,0.470588,34,0.167778,0.0,0.0
counting,0,medium,poor,expired,critical,0.9,30,0.107354,0.0,0.0
counting,0,medium,poor,expired,normal,0.257143,105,0.083599,0.0,0.0
counting,0,medium,poor,fresh,critical,0.966667,30,0.064235,0.0,0.0
counting,0,medium,poor,fresh,normal,0.6,105,0.093706,0.0,0.0
counting,0,medium,poor,stale,critical,0.933333,30,0.089262,0.0,0.0
counting,0,medium,poor,stale,normal,0.609524,105,0.093316,0.0,0.0
counting,1,bad,good,expired,critical,0.041667,24,0.079947,854.333,0.83431
counting,1,bad,good,expired,normal,0.5,66,0.12063,490.076,0.47859
counting,1,bad,good,fresh,critical,0.041667,24,0.079947,854.333,0.83431
counting,1,bad,good,fresh,normal,0.5,66,0.12063,490.076,0.47859
counting,1,bad,good,stale,critical,0.041667,24,0.079947,854.333,0.83431
counting,1,bad,good,stale,normal,0.5,66,0.12063,490.076,0.47859
counting,1,bad,medium,expired,critical,0.0,24,0.0,872.875,0.852417
counting,1,bad,medium,expired,normal,0.294118,34,0.153159,509.088,0.497156
counting,1,bad,medium,fresh,critical,0.0,24,0.0,872.875,0.852417
counting,1,bad,medium,fresh,normal,0.294118,34,0.153159,509.088,0.497156
counting,1,bad,medium,stale,critical,0.0,24,0.0,872.875,0.852417
counting,1,bad,medium,stale,normal,0.294118,34,0.153159,509.088,0.497156
counting,1,bad,poor,expired,critical,0.066667,30,0.089262,856.7,0.836621
counting,1,bad,poor,expired,normal,0.447619,105,0.095112,532.876,0.520387
counting,1,bad,poor,fresh,critical,0.066667,30,0.089262,856.7,0.836621
counting,1,bad,poor,fresh,normal,0.447619,105,0.095112,532.876,0.520387
counting,1,bad,poor,stale,critical,0.066667,30,0.089262,856.7,0.836621
counting,1,bad,poor,stale,normal,0.447619,105,0.095112,532.876,0.520387
counting,1,good,good,expired,critical,0.291667,24,0.18185,862.542,0.842326
counting,1,good,good,expired,normal,0.560606,66,0.11974,550.03,0.537139
counting,1,good,good,fresh,critical,0.291667,24,0.18185,862.542,0.842326
counting,1,good,good,fresh,normal,0.560606,66,0.11974,550.03,0.537139
counting,1,good,good,stale,critical,0.291667,24,0.18185,862.542,0.842326
counting,1,good,good,stale,normal,0.560606,66,0.11974,550.03,0.537139
counting,1,good,medium,expired,critical,0.333333,24,0.188601,885.0,0.864258
counting,1,good,medium,expired,normal,0.382353,34,0.16335,575.588,0.562098
counting,1,good,medium,fresh,critical,0.333333,24,0.188601,885.0,0.864258
counting,1,good,medium,fresh,normal,0.382353,34,0.16335,575.588,0.562098
counting,1,good,medium,stale,critical,0.333333,24,0.188601,885.0,0.864258
counting,1,good,medium,stale,normal,0.382353,34,0.16335,575.588,0.562098
counting,1,good,poor,expired,critical,0.333333,30,0.16869,869.5,0.849121
counting,1,good,poor,expired,normal,0.419048,105,0.094376,603.895,0.589741
counting,1,good,poor,fresh,critical,0.333333,30,0.16869,869.5,0.849121
counting,1,good,poor,fresh,normal,0.419048,105,0.094376,603.895,0.589741
counting,1,good,poor,stale,critical,0.333333,30,0.16869,869.5,0.849121
counting,1,good,poor,stale,normal,0.419048,105,0.094376,603.895,0.589741
counting,1,medium,good,expired,critical,0.208333,24,0.16248,861.0,0.84082
counting,1,medium,good,expired,normal,0.560606,66,0.11974,535.227,0.522683
counting,1,medium,good,fresh,critical,0.208333,24,0.16248,861.0,0.84082
counting,1,medium,good,fresh,normal,0.560606,66,0.11974,535.227,0.522683
counting,1,medium,good,stale,critical,0.208333,24,0.16248,861.0,0.84082
counting,1,medium,good,stale,normal,0.560606,66,0.11974,535.227,0.522683
counting,1,medium,medium,expired,critical,0.333333,24,0.188601,882.5,0.861816
counting,1,medium,medium,expired,normal,0.294118,34,0.153159,557.647,0.544577
counting,1,medium,medium,fresh,critical,0.333333,24,0.188601,882.5,0.861816
counting,1,medium,medium,fresh,normal,0.294118,34,0.153159,557.647,0.544577
counting,1,medium,medium,stale,critical,0.333333,24,0.188601,882.5,0.861816
counting,1,medium,medium,stale,normal,0.294118,34,0.153159,557.647,0.544577
counting,1,medium,poor,expired,critical,0.3,30,0.163985,866.933,0.846615
counting,1,medium,poor,expired,normal,0.371429,105,0.092422,589.381,0.575567
counting,1,medium,poor,fresh,critical,0.3,30,0.163985,866.933,0.846615
counting,1,medium,poor,fresh,normal,0.371429,105,0.092422,589.381,0.575567
counting,1,medium,poor,stale,critical,0.3,30,0.163985,866.933,0.846615
counting,1,medium,poor,stale,normal,0.371429,105,0.092422,589.381,0.575567
counting,2,bad,good,expired,critical,0.0,24,0.0,45348.583,44.285726
counting,2,bad,good,expired,normal,0.621212,66,0.117031,32494.5,31.73291
counting,2,bad,good,fresh,critical,0.0,24,0.0,45348.583,44.285726
counting,2,bad,good,fresh,normal,0.621212,66,0.117031,32494.5,31.73291
counting,2,bad,good,stale,critical,0.0,24,0.0,45348.583,44.285726
counting,2,bad,good,stale,normal,0.621212,66,0.117031,32494.5,31.73291
counting,2,bad,medium,expired,critical,0.0,24,0.0,37575.75,36.695068
counting,2,bad,medium,expired,normal,0.647059,34,0.160635,30925.706,30.200885
counting,2,bad,medium,fresh,critical,0.0,24,0.0,37575.75,36.695068
counting,2,bad,medium,fresh,normal,0.647059,34,0.160635,30925.706,30.200885
counting,2,bad,medium,stale,critical,0.0,24,0.0,37575.75,36.695068
counting,2,bad,medium,stale,normal,0.647059,34,0.160635,30925.706,30.200885
counting,2,bad,poor,expired,critical,0.0,30,0.0,27926.433,27.271908
counting,2,bad,poor,expired,normal,0.390476,105,0.093316,24365.8,23.794727
counting,2,bad,poor,fresh,critical,0.0,30,0.0,27926.433,27.271908
counting,2,bad,poor,fresh,normal,0.390476,105,0.093316,24365.8,23.794727
counting,2,bad,poor,stale,critical,0.0,30,0.0,27926.433,27.271908
counting,2,bad,poor,stale,normal,0.390476,105,0.093316,24365.8,23.794727
counting,2,good,good,expired,critical,0.0,24,0.0,229034.917,223.666911
counting,2,good,good,expired,normal,0.651515,66,0.114958,162473.47,158.665498
counting,2,good,good,fresh,critical,0.0,24,0.0,229034.917,223.666911
counting,2,good,good,fresh,normal,0.651515,66,0.114958,162473.47,158.665498
counting,2,good,good,stale,critical,0.0,24,0.0,229034.917,223.666911
counting,2,good,good,stale,normal,0.651515,66,0.114958,162473.47,158.665498
counting,2,good,medium,expired,critical,0.0,24,0.0,188963.417,184.534587
counting,2,good,medium,expired,normal,0.647059,34,0.160635,162086.765,158.287856
counting,2,good,medium,fresh,critical,0.0,24,0.0,188963.417,184.534587
counting,2,good,medium,fresh,normal,0.647059,34,0.160635,162086.765,158.287856
counting,2,good,medium,stale,critical,0.0,24,0.0,188963.417,184.534587
counting,2,good,medium,stale,normal,0.647059,34,0.160635,162086.765,158.287856
counting,2,good,poor,expired,critical,0.0,30,0.0,145303.133,141.897591
counting,2,good,poor,expired,normal,0.47619,105,0.09553,126195.571,123.237863
counting,2,good,poor,fresh,critical,0.0,30,0.0,145303.133,141.897591
counting,2,good,poor,fresh,normal,0.47619,105,0.09553,126195.571,123.237863
counting,2,good,poor,stale,critical,0.0,30,0.0,145303.133,141.897591
counting,2,good,poor,stale,normal,0.47619,105,0.09553,126195.571,123.237863
counting,2,medium,good,expired,critical,0.0,24,0.0,92403.542,90.237834
counting,2,medium,good,expired,normal,0.636364,66,0.116057,65961.227,64.415261
counting,2,medium,good,fresh,critical,0.0,24,0.0,92403.542,90.237834
counting,2,medium,good,fresh,normal,0.636364,66,0.116057,65961.227,64.415261
counting,2,medium,good,stale,critical,0.0,24,0.0,92403.542,90.237834
counting,2,medium,good,stale,normal,0.636364,66,0.116057,65961.227,64.415261
counting,2,medium,medium,expired,critical,0.0,24,0.0,76584.375,74.789429
counting,2,medium,medium,expired,normal,0.647059,34,0.160635,64117.794,62.615033
counting,2,medium,medium,fresh,critical,0.0,24,0.0,76584.375,74.789429
counting,2,medium,medium,fresh,normal,0.647059,34,0.160635,64117.794,62.615033
counting,2,medium,medium,stale,critical,0.0,24,0.0,76584.375,74.789429
counting,2,medium,medium,stale,normal,0.647059,34,0.160635,64117.794,62.615033
counting,2,medium,poor,expired,critical,0.0,30,0.0,57695.833,56.343587
counting,2,medium,poor,expired,normal,0.438095,105,0.094902,50297.524,49.118676
counting,2,medium,poor,fresh,critical,0.0,30,0.0,57695.833,56.343587
counting,2,medium,poor,fresh,normal,0.438095,105,0.094902,50297.524,49.118676
counting,2,medium,poor,stale,critical,0.0,30,0.0,57695.833,56.343587
counting,2,medium,poor,stale,normal,0.438095,105,0.094902,50297.524,49.118676
presence,0,bad,good,expired,critical,0.425,40,0.153198,0.0,0.0
presence,0,bad,good,expired,normal,0.367925,106,0.091805,0.0,0.0
presence,0,bad,good,fresh,critical,0.65,40,0.147814,0.0,0.0
presence,0,bad,good,fresh,normal,0.603774,106,0.093113,0.0,0.0
presence,0,bad,good,stale,critical,0.575,40,0.153198,0.0,0.0
presence,0,bad,good,stale,normal,0.679245,106,0.088859,0.0,0.0
presence,0,bad,medium,expired,critical,0.214286,42,0.124097,0.0,0.0
presence,0,bad,medium,expired,normal,0.411765,68,0.116977,0.0,0.0
presence,0,bad,medium,fresh,critical,0.619048,42,0.146869,0.0,0.0
presence,0,bad,medium,fresh,normal,0.602941,68,0.116296,0.0,0.0
presence,0,bad,medium,stale,critical,0.452381,42,0.15053,0.0,0.0
presence,0,bad,medium,stale,normal,0.529412,68,0.118637,0.0,0.0
presence,0,bad,poor,expired,critical,0.352941,68,0.113586,0.0,0.0
presence,0,bad,poor,expired,normal,0.383784,185,0.070078,0.0,0.0
presence,0,bad,poor,fresh,critical,0.544118,68,0.118379,0.0,0.0
presence,0,bad,poor,fresh,normal,0.675676,185,0.067457,0.0,0.0
presence,0,bad,poor,stale,critical,0.485294,68,0.118791,0.0,0.0
presence,0,bad,poor,stale,normal,0.551351,185,0.07167,0.0,0.0
presence,0,good,good,expired,critical,0.35,40,0.147814,0.0,0.0
presence,0,good,good,expired,normal,0.358491,106,0.091294,0.0,0.0
presence,0,good,good,fresh,critical,0.675,40,0.145151,0.0,0.0
presence,0,good,good,fresh,normal,0.707547,106,0.086598,0.0,0.0
presence,0,good,good,stale,critical,0.55,40,0.154175,0.0,0.0
presence,0,good,good,stale,normal,0.490566,106,0.095169,0.0,0.0
presence,0,good,medium,expired,critical,0.285714,42,0.136626,0.0,0.0
presence,0,good,medium,expired,normal,0.367647,68,0.114603,0.0,0.0
presence,0,good,medium,fresh,critical,0.738095,42,0.132972,0.0,0.0
presence,0,good,medium,fresh,normal,0.661765,68,0.112451,0.0,0.0
presence,0,good,medium,stale,critical,0.47619,42,0.151046,0.0,0.0
presence,0,good,medium,stale,normal,0.529412,68,0.118637,0.0,0.0
presence,0,good,poor,expired,critical,0.367647,68,0.114603,0.0,0.0
presence,0,good,poor,expired,normal,0.367568,185,0.069478,0.0,0.0
presence,0,good,poor,fresh,critical,0.632353,68,0.114603,0.0,0.0
presence,0,good,poor,fresh,normal,0.654054,185,0.068546,0.0,0.0
presence,0,good,poor,stale,critical,0.455882,68,0.118379,0.0,0.0
presence,0,good,poor,stale,normal,0.621622,185,0.069887,0.0,0.0
presence,0,medium,good,expired,critical,0.6,40,0.151821,0.0,0.0
presence,0,medium,good,expired,normal,0.301887,106,0.087395,0.0,0.0
presence,0,medium,good,fresh,critical,0.625,40,0.150031,0.0,0.0
presence,0,medium,good,fresh,normal,0.707547,106,0.086598,0.0,0.0
presence,0,medium,good,stale,critical,0.55,40,0.154175,0.0,0.0
presence,0,medium,good,stale,normal,0.528302,106,0.095033,0.0,0.0
presence,0,medium,medium,expired,critical,0.452381,42,0.15053,0.0,0.0
presence,0,medium,medium,expired,normal,0.455882,68,0.118379,0.0,0.0
presence,0,medium,medium,fresh,critical,0.595238,42,0.148449,0.0,0.0
presence,0,medium,medium,fresh,normal,0.720588,68,0.106652,0.0,0.0
presence,0,medium,medium,stale,critical,0.452381,42,0.15053,0.0,0.0
presence,0,medium,medium,stale,normal,0.455882,68,0.118379,0.0,0.0
presence,0,medium,poor,expired,critical,0.411765,68,0.116977,0.0,0.0
presence,0,medium,poor,expired,normal,0.416216,185,0.071032,0.0,0.0
presence,0,medium,poor,fresh,critical,0.514706,68,0.118791,0.0,0.0
presence,0,medium,poor,fresh,normal,0.713514,185,0.065151,0.0,0.0
presence,0,medium,poor,stale,critical,0.382353,68,0.115506,0.0,0.0
presence,0,medium,poor,stale,normal,0.567568,185,0.07139,0.0,0.0
presence,1,bad,good,expired,critical,1.0,40,0.0,862.75,0.842529
presence,1,bad,good,expired,normal,0.820755,106,0.073019,492.962,0.481408
presence,1,bad,good,fresh,critical,1.0,40,0.0,862.75,0.842529
presence,1,bad,good,fresh,normal,0.820755,106,0.073019,492.962,0.481408
presence,1,bad,good,stale,critical,1.0,40,0.0,862.75,0.842529
presence,1,bad,good,stale,normal,0.820755,106,0.073019,492.962,0.481408
presence,1,bad,medium,expired,critical,1.0,42,0.0,871.0,0.850586
presence,1,bad,medium,expired,normal,0.823529,68,0.09061,518.0,0.505859
presence,1,bad,medium,fresh,critical,1.0,42,0.0,871.0,0.850586
presence,1,bad,medium,fresh,normal,0.823529,68,0.09061,518.0,0.505859
presence,1,bad,medium,stale,critical,1.0,42,0.0,871.0,0.850586
presence,1,bad,medium,stale,normal,0.823529,68,0.09061,518.0,0.505859
presence,1,bad,poor,expired,critical,1.0,68,0.0,860.662,0.84049
presence,1,bad,poor,expired,normal,0.816216,185,0.055812,524.832,0.512532
presence,1,bad,poor,fresh,critical,1.0,68,0.0,860.662,0.84049
presence,1,bad,poor,fresh,normal,0.816216,185,0.055812,524.832,0.512532
presence,1,bad,poor,stale,critical,1.0,68,0.0,860.662,0.84049
presence,1,bad,poor,stale,normal,0.816216,185,0.055812,524.832,0.512532
presence,1,good,good,expired,critical,1.0,40,0.0,874.625,0.854126
presence,1,good,good,expired,normal,1.0,106,0.0,546.708,0.533894
presence,1,good,good,fresh,critical,1.0,40,0.0,874.625,0.854126
presence,1,good,good,fresh,normal,1.0,106,0.0,546.708,0.533894
presence,1,good,good,stale,critical,1.0,40,0.0,874.625,0.854126
presence,1,good,good,stale,normal,1.0,106,0.0,546.708,0.533894
presence,1,good,medium,expired,critical,1.0,42,0.0,885.095,0.864351
presence,1,good,medium,expired,normal,1.0,68,0.0,586.985,0.573228
presence,1,good,medium,fresh,critical,1.0,42,0.0,885.095,0.864351
presence,1,good,medium,fresh,normal,1.0,68,0.0,586.985,0.573228
presence,1,good,medium,stale,critical,1.0,42,0.0,885.095,0.864351
presence,1,good,medium,stale,normal,1.0,68,0.0,586.985,0.573228
presence,1,good,poor,expired,critical,1.0,68,0.0,876.838,0.856287
presence,1,good,poor,expired,normal,1.0,185,0.0,587.87,0.574092
presence,1,good,poor,fresh,critical,1.0,68,0.0,876.838,0.856287
presence,1,good,poor,fresh,normal,1.0,185,0.0,587.87,0.574092
presence,1,good,poor,stale,critical,1.0,68,0.0,876.838,0.856287
presence,1,good,poor,stale,normal,1.0,185,0.0,587.87,0.574092
presence,1,medium,good,expired,critical,1.0,40,0.0,873.075,0.852612
presence,1,medium,good,expired,normal,0.981132,106,0.025902,533.208,0.52071
presence,1,medium,good,fresh,critical,1.0,40,0.0,873.075,0.852612
presence,1,medium,good,fresh,normal,0.981132,106,0.025902,533.208,0.52071
presence,1,medium,good,stale,critical,1.0,40,0.0,873.075,0.852612
presence,1,medium,good,stale,normal,0.981132,106,0.025902,533.208,0.52071
presence,1,medium,medium,expired,critical,1.0,42,0.0,880.405,0.85977
presence,1,medium,medium,expired,normal,0.970588,68,0.040159,568.471,0.555147
presence,1,medium,medium,fresh,critical,1.0,42,0.0,880.405,0.85977
presence,1,medium,medium,fresh,normal,0.970588,68,0.040159,568.471,0.555147
presence,1,medium,medium,stale,critical,1.0,42,0.0,880.405,0.85977
presence,1,medium,medium,stale,normal,0.970588,68,0.040159,568.471,0.555147
presence,1,medium,poor,expired,critical,1.0,68,0.0,874.618,0.854119
presence,1,medium,poor,expired,normal,1.0,185,0.0,572.227,0.558815
presence,1,medium,poor,fresh,critical,1.0,68,0.0,874.618,0.854119
presence,1,medium,poor,fresh,normal,1.0,185,0.0,572.227,0.558815
presence,1,medium,poor,stale,critical,1.0,68,0.0,874.618,0.854119
presence,1,medium,poor,stale,normal,1.0,185,0.0,572.227,0.558815
presence,2,bad,good,expired,critical,0.975,40,0.048384,49097.575,47.946851
presence,2,bad,good,expired,normal,0.669811,106,0.089528,36701.642,35.841447
presence,2,bad,good,fresh,critical,0.975,40,0.048384,49097.575,47.946851
presence,2,bad,good,fresh,normal,0.669811,106,0.089528,36701.642,35.841447
presence,2,bad,good,stale,critical,0.975,40,0.048384,49097.575,47.946851
presence,2,bad,good,stale,normal,0.669811,106,0.089528,36701.642,35.841447
presence,2,bad,medium,expired,critical,0.904762,42,0.088778,40784.024,39.828148
presence,2,bad,medium,expired,normal,0.485294,68,0.118791,35502.574,34.670482
presence,2,bad,medium,fresh,critical,0.904762,42,0.088778,40784.024,39.828148
presence,2,bad,medium,fresh,normal,0.485294,68,0.118791,35502.574,34.670482
presence,2,bad,medium,stale,critical,0.904762,42,0.088778,40784.024,39.828148
presence,2,bad,medium,stale,normal,0.485294,68,0.118791,35502.574,34.670482
presence,2,bad,poor,expired,critical,0.970588,68,0.040159,26729.485,26.103013
presence,2,bad,poor,expired,normal,0.464865,185,0.071873,26117.0,25.504883
presence,2,bad,poor,fresh,critical,0.970588,68,0.040159,26729.485,26.103013
presence,2,bad,poor,fresh,normal,0.464865,185,0.071873,26117.0,25.504883
presence,2,bad,poor,stale,critical,0.970588,68,0.040159,26729.485,26.103013
presence,2,bad,poor,stale,normal,0.464865,185,0.071873,26117.0,25.504883
presence,2,good,good,expired,critical,0.975,40,0.048384,248525.45,242.700635
presence,2,good,good,expired,normal,0.858491,106,0.066353,186170.858,181.807479
presence,2,good,good,fresh,critical,0.975,40,0.048384,248525.45,242.700635
presence,2,good,good,fresh,normal,0.858491,106,0.066353,186170.858,181.807479
presence,2,good,good,stale,critical,0.975,40,0.048384,248525.45,242.700635
presence,2,good,good,stale,normal,0.858491,106,0.066353,186170.858,181.807479
presence,2,good,medium,expired,critical,0.952381,42,0.064406,206426.333,201.588216
presence,2,good,medium,expired,normal,0.661765,68,0.112451,184035.382,179.722053
presence,2,good,medium,fresh,critical,0.952381,42,0.064406,206426.333,201.588216
presence,2,good,medium,fresh,normal,0.661765,68,0.112451,184035.382,179.722053
presence,2,good,medium,stale,critical,0.952381,42,0.064406,206426.333,201.588216
presence,2,good,medium,stale,normal,0.661765,68,0.112451,184035.382,179.722053
presence,2,good,poor,expired,critical,0.985294,68,0.028611,136856.853,133.64927
presence,2,good,poor,expired,normal,0.627027,185,0.069687,134185.259,131.040292
presence,2,good,poor,fresh,critical,0.985294,68,0.028611,136856.853,133.64927
presence,2,good,poor,fresh,normal,0.627027,185,0.069687,134185.259,131.040292
presence,2,good,poor,stale,critical,0.985294,68,0.028611,136856.853,133.64927
presence,2,good,poor,stale,normal,0.627027,185,0.069687,134185.259,131.040292
presence,2,medium,good,expired,critical,0.975,40,0.048384,100482.8,98.127734
presence,2,medium,good,expired,normal,0.764151,106,0.080818,75042.415,73.283608
presence,2,medium,good,fresh,critical,0.975,40,0.048384,100482.8,98.127734
presence,2,medium,good,fresh,normal,0.764151,106,0.080818,75042.415,73.283608
presence,2,medium,good,stale,critical,0.975,40,0.048384,100482.8,98.127734
presence,2,medium,good,stale,normal,0.764151,106,0.080818,75042.415,73.283608
presence,2,medium,medium,expired,critical,0.904762,42,0.088778,83493.0,81.536133
presence,2,medium,medium,expired,normal,0.558824,68,0.118017,73397.941,71.677677
presence,2,medium,medium,fresh,critical,0.904762,42,0.088778,83493.0,81.536133
presence,2,medium,medium,fresh,normal,0.558824,68,0.118017,73397.941,71.677677
presence,2,medium,medium,stale,critical,0.904762,42,0.088778,83493.0,81.536133
presence,2,medium,medium,stale,normal,0.558824,68,0.118017,73397.941,71.677677
presence,2,medium,poor,expired,critical,0.970588,68,0.040159,54911.103,53.624124
presence,2,medium,poor,expired,normal,0.535135,185,0.071873,53784.789,52.524208
presence,2,medium,poor,fresh,critical,0.970588,68,0.040159,54911.103,53.624124
presence,2,medium,poor,fresh,normal,0.535135,185,0.071873,53784.789,52.524208
presence,2,medium,poor,stale,critical,0.970588,68,0.040159,54911.103,53.624124
presence,2,medium,poor,stale,normal,0.535135,185,0.071873,53784.789,52.524208
