episode,raw_return,shaped_return,return,success_rate,mean_reward,mean_shaped_reward,quality_cost,deadline_cost,lambda_quality,lambda_deadline,mean_bandwidth_share,mean_power_w,mean_cpu_share,mean_gpu_share
0.0,-77.75458599999999,-77.75458599999999,-77.75458599999999,0.05,-1.9438646499999996,-1.9438646499999996,0.7,0.475,0.0,0.0,0.6675000000000002,0.685,0.3300000000000001,0.15350000000000003
1.0,-85.66624900000004,-85.66624900000004,-85.66624900000004,0.0,-2.141656225000001,-2.141656225000001,1.0,0.45,0.0,0.0,0.8100000000000002,0.8200000000000001,0.46499999999999997,0.257
2.0,-95.07434800000001,-95.07434800000001,-95.07434800000001,0.025,-2.3768587000000005,-2.3768587000000005,0.75,0.625,0.0,0.0,0.7825000000000001,0.7950000000000002,0.4125000000000001,0.20700000000000002
3.0,-78.814836,-78.814836,-78.814836,0.025,-1.9703709,-1.9703709,0.975,0.375,0.0,0.0,0.6437500000000002,0.6625000000000002,0.3587500000000001,0.18750000000000003
4.0,-95.819619,-95.819619,-95.819619,0.05,-2.395490475,-2.395490475,0.425,0.55,0.0,0.0,0.5825000000000002,0.6050000000000002,0.3187500000000002,0.1605
5.0,-71.27938800000003,-71.27938800000003,-71.27938800000003,0.05,-1.7819847000000006,-1.7819847000000006,0.65,0.425,0.0,0.0,0.6437500000000002,0.6625000000000002,0.37375000000000014,0.20250000000000004
6.0,-82.09768999999999,-82.09768999999999,-82.09768999999999,0.05,-2.0524422499999995,-2.0524422499999995,0.625,0.55,0.0,0.0,0.7725000000000002,0.7850000000000001,0.41125000000000006,0.211
7.0,-68.58931099999998,-68.58931099999998,-68.58931099999998,0.05,-1.7147327749999994,-1.7147327749999994,0.75,0.4,0.0,0.0,0.6200000000000001,0.64,0.36125,0.1965
8.0,-78.245334,-78.245334,-78.245334,0.025,-1.95613335,-1.95613335,0.75,0.45,0.0,0.0,0.6537500000000002,0.6725,0.36374999999999996,0.1885
9.0,-83.43147700000004,-83.43147700000004,-83.43147700000004,0.025,-2.085786925000001,-2.085786925000001,0.875,0.425,0.0,0.0,0.6912500000000001,0.7075000000000001,0.36875000000000013,0.18700000000000003
10.0,-134.85265600000002,-134.85265600000002,-134.85265600000002,0.025,-3.3713164000000004,-3.3713164000000004,0.925,0.7,0.0,0.0,0.7587500000000001,0.7725000000000002,0.40375000000000005,0.20850000000000005
11.0,-62.310182999999995,-62.310182999999995,-62.310182999999995,0.1,-1.557754575,-1.557754575,0.5,0.475,0.0,0.0,0.6675000000000002,0.6850000000000003,0.3675000000000001,0.191
12.0,-88.28256600000002,-88.28256600000002,-88.28256600000002,0.025,-2.2070641500000003,-2.2070641500000003,0.725,0.525,0.0,0.0,0.6775000000000002,0.6950000000000001,0.40250000000000014,0.22199999999999998
13.0,-77.30527500000002,-77.30527500000002,-77.30527500000002,0.05,-1.9326318750000007,-1.9326318750000007,0.675,0.45,0.0,0.0,0.6675000000000002,0.6850000000000003,0.3900000000000001,0.21350000000000002
14.0,-71.04561999999999,-71.04561999999999,-71.04561999999999,0.025,-1.7761404999999997,-1.7761404999999997,0.975,0.375,0.0,0.0,0.64375,0.6625000000000002,0.37375,0.20249999999999999
15.0,-64.589016,-64.589016,-64.589016,0.125,-1.6147254,-1.6147254,0.325,0.575,0.0,0.0,0.7150000000000001,0.7300000000000002,0.39250000000000007,0.20550000000000002
16.0,-92.88603300000003,-92.88603300000003,-92.88603300000003,0.05,-2.3221508250000005,-2.3221508250000005,0.65,0.65,0.0,0.0,0.7862500000000001,0.7975000000000001,0.44875,0.246
17.0,-93.08788199999996,-93.08788199999996,-93.08788199999996,0.0,-2.327197049999999,-2.327197049999999,0.975,0.475,0.0,0.0,0.6837500000000001,0.7025,0.37875,0.194
18.0,-76.65027800000001,-76.65027800000001,-76.65027800000001,0.025,-1.9162569500000004,-1.9162569500000004,0.975,0.425,0.0,0.0,0.5350000000000003,0.5600000000000003,0.33500000000000013,0.18849999999999997
19.0,-86.86654899999999,-86.86654899999999,-86.86654899999999,0.025,-2.1716637249999997,-2.1716637249999997,0.7,0.45,0.0,0.0,0.6300000000000001,0.6500000000000001,0.37750000000000006,0.20750000000000002
20.0,-83.474896,-83.474896,-83.474896,0.075,-2.0868724,-2.0868724,0.6,0.475,0.0,0.0,0.5487500000000002,0.5725000000000001,0.3387500000000001,0.18850000000000003
21.0,-52.106689999999986,-52.106689999999986,-52.106689999999986,0.025,-1.3026672499999996,-1.3026672499999996,0.8,0.2,0.0,0.0,0.26375000000000004,0.3024999999999999,0.17374999999999996,0.08649999999999995
22.0,-79.38191399999998,-79.38191399999998,-79.38191399999998,0.0,-1.9845478499999996,-1.9845478499999996,1.0,0.3,0.0,0.0,0.33500000000000024,0.36999999999999983,0.20374999999999996,0.10199999999999991
23.0,-66.734234,-66.734234,-66.734234,0.025,-1.66835585,-1.66835585,0.95,0.325,0.0,0.0,0.5250000000000001,0.5500000000000004,0.32250000000000023,0.1775
24.0,-73.03285500000001,-73.03285500000001,-73.03285500000001,0.025,-1.8258213750000003,-1.8258213750000003,0.975,0.325,0.0,0.0,0.40625000000000033,0.43750000000000017,0.2412500000000001,0.1224999999999999
25.0,-69.27167100000001,-69.27167100000001,-69.27167100000001,0.025,-1.7317917750000003,-1.7317917750000003,0.65,0.35,0.0,0.0,0.3925000000000002,0.4250000000000001,0.23000000000000012,0.11249999999999993
26.0,-51.730846,-51.730846,-51.730846,0.025,-1.29327115,-1.29327115,0.825,0.15,0.0,0.0,0.19249999999999987,0.2349999999999998,0.10999999999999992,0.038500000000000006
27.0,-50.23369599999997,-50.23369599999997,-50.23369599999997,0.0,-1.2558423999999992,-1.2558423999999992,0.85,0.15,0.0,0.0,0.19249999999999987,0.23499999999999982,0.13999999999999993,0.0684999999999999
28.0,-54.35223300000001,-54.35223300000001,-54.35223300000001,0.0,-1.3588058250000004,-1.3588058250000004,1.0,0.075,0.0,0.0,0.1212499999999999,0.16749999999999984,0.09499999999999992,0.04050000000000001
29.0,-44.18767599999999,-44.18767599999999,-44.18767599999999,0.025,-1.1046918999999997,-1.1046918999999997,0.875,0.1,0.0,0.0,0.1449999999999999,0.18999999999999986,0.0999999999999999,0.03899999999999999
30.0,-45.401696,-45.401696,-45.401696,0.0,-1.1350424000000001,-1.1350424000000001,0.95,0.05,0.0,0.0,0.09749999999999992,0.14499999999999985,0.07499999999999993,0.024500000000000004
31.0,-38.42664299999999,-38.42664299999999,-38.42664299999999,0.025,-0.9606660749999998,-0.9606660749999998,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
32.0,-40.76287599999999,-40.76287599999999,-40.76287599999999,0.0,-1.0190718999999997,-1.0190718999999997,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
33.0,-40.76895999999999,-40.76895999999999,-40.76895999999999,0.0,-1.019224,-1.019224,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
34.0,-31.885029999999993,-31.885029999999993,-31.885029999999993,0.05,-0.7971257499999999,-0.7971257499999999,0.95,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
35.0,-40.761019999999995,-40.761019999999995,-40.761019999999995,0.0,-1.0190255,-1.0190255,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
36.0,-34.99979200000001,-34.99979200000001,-34.99979200000001,0.05,-0.8749948000000002,-0.8749948000000002,0.95,0.025,0.0,0.0,0.07374999999999993,0.12249999999999994,0.05874999999999998,0.013500000000000007
37.0,-40.73271999999999,-40.73271999999999,-40.73271999999999,0.0,-1.0183179999999998,-1.0183179999999998,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
38.0,-38.42481599999999,-38.42481599999999,-38.42481599999999,0.025,-0.9606203999999998,-0.9606203999999998,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
39.0,-33.73147499999999,-33.73147499999999,-33.73147499999999,0.05,-0.8432868749999998,-0.8432868749999998,0.95,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
40.0,-36.086431999999995,-36.086431999999995,-36.086431999999995,0.025,-0.9021607999999999,-0.9021607999999999,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
41.0,-39.82266299999999,-39.82266299999999,-39.82266299999999,0.025,-0.9955665749999998,-0.9955665749999998,0.975,0.025,0.0,0.0,0.07374999999999993,0.12249999999999997,0.06624999999999995,0.021000000000000005
42.0,-40.752379,-40.752379,-40.752379,0.0,-1.0188094749999999,-1.0188094749999999,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
43.0,-38.232206999999995,-38.232206999999995,-38.232206999999995,0.025,-0.9558051749999998,-0.9558051749999998,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
44.0,-27.475368999999993,-27.475368999999993,-27.475368999999993,0.075,-0.6868842249999998,-0.6868842249999998,0.925,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
45.0,-45.77755899999998,-45.77755899999998,-45.77755899999998,0.0,-1.1444389749999995,-1.1444389749999995,1.0,0.025,0.0,0.0,0.07374999999999993,0.12249999999999994,0.06624999999999995,0.021000000000000005
46.0,-36.31510899999999,-36.31510899999999,-36.31510899999999,0.025,-0.9078777249999999,-0.9078777249999999,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
47.0,-40.72246199999999,-40.72246199999999,-40.72246199999999,0.0,-1.0180615499999999,-1.0180615499999999,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
48.0,-36.082156,-36.082156,-36.082156,0.025,-0.9020539,-0.9020539,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
49.0,-40.738549,-40.738549,-40.738549,0.0,-1.018463725,-1.018463725,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
50.0,-40.782852,-40.782852,-40.782852,0.0,-1.0195713,-1.0195713,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
51.0,-38.437386999999994,-38.437386999999994,-38.437386999999994,0.025,-0.9609346749999998,-0.9609346749999998,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
52.0,-38.43944199999999,-38.43944199999999,-38.43944199999999,0.025,-0.9609860499999998,-0.9609860499999998,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
53.0,-40.739132999999995,-40.739132999999995,-40.739132999999995,0.0,-1.0184783249999998,-1.0184783249999998,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
54.0,-36.12640999999999,-36.12640999999999,-36.12640999999999,0.025,-0.9031602499999998,-0.9031602499999998,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
55.0,-40.725466,-40.725466,-40.725466,0.0,-1.01813665,-1.01813665,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
56.0,-36.086904999999994,-36.086904999999994,-36.086904999999994,0.025,-0.9021726249999998,-0.9021726249999998,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
57.0,-38.408249999999995,-38.408249999999995,-38.408249999999995,0.025,-0.9602062499999999,-0.9602062499999999,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
58.0,-36.076142999999995,-36.076142999999995,-36.076142999999995,0.025,-0.9019035749999998,-0.9019035749999998,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
59.0,-40.759415999999995,-40.759415999999995,-40.759415999999995,0.0,-1.0189853999999998,-1.0189853999999998,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
60.0,-40.782247999999996,-40.782247999999996,-40.782247999999996,0.0,-1.0195561999999998,-1.0195561999999998,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
61.0,-40.74834899999999,-40.74834899999999,-40.74834899999999,0.0,-1.0187087249999998,-1.0187087249999998,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
62.0,-36.323342,-36.323342,-36.323342,0.025,-0.90808355,-0.90808355,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
63.0,-36.309130999999994,-36.309130999999994,-36.309130999999994,0.025,-0.9077282749999999,-0.9077282749999999,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
64.0,-40.723355999999995,-40.723355999999995,-40.723355999999995,0.0,-1.0180839,-1.0180839,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
65.0,-38.392115999999994,-38.392115999999994,-38.392115999999994,0.025,-0.9598028999999999,-0.9598028999999999,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
66.0,-37.904269,-37.904269,-37.904269,0.025,-0.947606725,-0.947606725,0.95,0.025,0.0,0.0,0.07374999999999993,0.12249999999999997,0.05874999999999999,0.013500000000000007
67.0,-40.761306999999995,-40.761306999999995,-40.761306999999995,0.0,-1.0190326749999998,-1.0190326749999998,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
68.0,-38.443476,-38.443476,-38.443476,0.025,-0.9610869,-0.9610869,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
69.0,-40.74799899999999,-40.74799899999999,-40.74799899999999,0.0,-1.0186999749999999,-1.0186999749999999,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
70.0,-40.72797599999999,-40.72797599999999,-40.72797599999999,0.0,-1.0181993999999999,-1.0181993999999999,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
71.0,-40.74134699999999,-40.74134699999999,-40.74134699999999,0.0,-1.0185336749999998,-1.0185336749999998,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
72.0,-38.445730999999995,-38.445730999999995,-38.445730999999995,0.025,-0.9611432749999999,-0.9611432749999999,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
73.0,-40.752728999999995,-40.752728999999995,-40.752728999999995,0.0,-1.018818225,-1.018818225,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
74.0,-36.324042999999996,-36.324042999999996,-36.324042999999996,0.025,-0.9081010749999999,-0.9081010749999999,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
75.0,-36.10707599999999,-36.10707599999999,-36.10707599999999,0.025,-0.9026768999999998,-0.9026768999999998,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
76.0,-40.771359999999994,-40.771359999999994,-40.771359999999994,0.0,-1.0192839999999999,-1.0192839999999999,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
77.0,-36.29005399999999,-36.29005399999999,-36.29005399999999,0.025,-0.9072513499999998,-0.9072513499999998,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
78.0,-36.30510999999999,-36.30510999999999,-36.30510999999999,0.025,-0.9076277499999998,-0.9076277499999998,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
79.0,-38.24929999999999,-38.24929999999999,-38.24929999999999,0.025,-0.9562324999999998,-0.9562324999999998,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
80.0,-40.73058599999999,-40.73058599999999,-40.73058599999999,0.0,-1.0182646499999997,-1.0182646499999997,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
81.0,-40.76784299999999,-40.76784299999999,-40.76784299999999,0.0,-1.0191960749999998,-1.0191960749999998,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
82.0,-38.45189599999999,-38.45189599999999,-38.45189599999999,0.025,-0.9612973999999997,-0.9612973999999997,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
83.0,-31.864887999999993,-31.864887999999993,-31.864887999999993,0.05,-0.7966221999999998,-0.7966221999999998,0.95,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
84.0,-36.33109799999999,-36.33109799999999,-36.33109799999999,0.025,-0.9082774499999997,-0.9082774499999997,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
85.0,-40.722365999999994,-40.722365999999994,-40.722365999999994,0.0,-1.0180591499999998,-1.0180591499999998,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
86.0,-36.072317999999996,-36.072317999999996,-36.072317999999996,0.025,-0.9018079499999999,-0.9018079499999999,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
87.0,-31.62275299999999,-31.62275299999999,-31.62275299999999,0.05,-0.7905688249999997,-0.7905688249999997,0.95,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
88.0,-36.287451999999995,-36.287451999999995,-36.287451999999995,0.025,-0.9071862999999999,-0.9071862999999999,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
89.0,-40.717082999999995,-40.717082999999995,-40.717082999999995,0.0,-1.0179270749999998,-1.0179270749999998,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
90.0,-40.753982,-40.753982,-40.753982,0.0,-1.01884955,-1.01884955,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
91.0,-36.12046599999999,-36.12046599999999,-36.12046599999999,0.025,-0.9030116499999998,-0.9030116499999998,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
92.0,-38.41077299999999,-38.41077299999999,-38.41077299999999,0.025,-0.9602693249999998,-0.9602693249999998,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
93.0,-38.438010999999996,-38.438010999999996,-38.438010999999996,0.025,-0.9609502749999999,-0.9609502749999999,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
94.0,-33.98215499999999,-33.98215499999999,-33.98215499999999,0.05,-0.8495538749999998,-0.8495538749999998,0.95,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
95.0,-31.637019999999993,-31.637019999999993,-31.637019999999993,0.05,-0.7909254999999998,-0.7909254999999998,0.95,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
96.0,-37.44214099999999,-37.44214099999999,-37.44214099999999,0.025,-0.9360535249999998,-0.9360535249999998,0.95,0.025,0.0,0.0,0.07374999999999997,0.12249999999999994,0.05874999999999998,0.013500000000000003
97.0,-31.63641399999999,-31.63641399999999,-31.63641399999999,0.05,-0.7909103499999998,-0.7909103499999998,0.95,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
98.0,-40.72969199999999,-40.72969199999999,-40.72969199999999,0.0,-1.0182422999999998,-1.0182422999999998,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
99.0,-33.978680999999995,-33.978680999999995,-33.978680999999995,0.05,-0.8494670249999998,-0.8494670249999998,0.95,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
100.0,-31.860949999999992,-31.860949999999992,-31.860949999999992,0.05,-0.7965237499999998,-0.7965237499999998,0.95,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
101.0,-36.357322999999994,-36.357322999999994,-36.357322999999994,0.025,-0.9089330749999999,-0.9089330749999999,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
102.0,-40.804038999999996,-40.804038999999996,-40.804038999999996,0.0,-1.0201009749999999,-1.0201009749999999,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
103.0,-31.90987399999999,-31.90987399999999,-31.90987399999999,0.05,-0.7977468499999998,-0.7977468499999998,0.95,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
104.0,-40.785616,-40.785616,-40.785616,0.0,-1.0196404,-1.0196404,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
105.0,-36.304269999999995,-36.304269999999995,-36.304269999999995,0.025,-0.9076067499999999,-0.9076067499999999,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
106.0,-38.39778599999999,-38.39778599999999,-38.39778599999999,0.025,-0.9599446499999997,-0.9599446499999997,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
107.0,-40.740143999999994,-40.740143999999994,-40.740143999999994,0.0,-1.0185035999999998,-1.0185035999999998,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
108.0,-36.35198,-36.35198,-36.35198,0.025,-0.9087995,-0.9087995,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
109.0,-40.77556799999999,-40.77556799999999,-40.77556799999999,0.0,-1.0193891999999998,-1.0193891999999998,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
110.0,-40.76142299999999,-40.76142299999999,-40.76142299999999,0.0,-1.0190355749999997,-1.0190355749999997,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
111.0,-40.73222599999999,-40.73222599999999,-40.73222599999999,0.0,-1.0183056499999998,-1.0183056499999998,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
112.0,-36.05770599999999,-36.05770599999999,-36.05770599999999,0.025,-0.9014426499999997,-0.9014426499999997,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
113.0,-40.780432,-40.780432,-40.780432,0.0,-1.0195108,-1.0195108,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
114.0,-40.785824,-40.785824,-40.785824,0.0,-1.0196456,-1.0196456,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
115.0,-36.05948099999999,-36.05948099999999,-36.05948099999999,0.025,-0.9014870249999998,-0.9014870249999998,0.975,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
116.0,-31.89237499999999,-31.89237499999999,-31.89237499999999,0.05,-0.7973093749999998,-0.7973093749999998,0.95,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
117.0,-36.100874999999995,-36.100874999999995,-36.100874999999995,0.05,-0.9025218749999999,-0.9025218749999999,0.95,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
118.0,-40.750812999999994,-40.750812999999994,-40.750812999999994,0.0,-1.0187703249999998,-1.0187703249999998,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
119.0,-40.728753999999995,-40.728753999999995,-40.728753999999995,0.0,-1.0182188499999998,-1.0182188499999998,1.0,0.0,0.0,0.0,0.050000000000000024,0.10000000000000005,0.050000000000000024,0.010000000000000005
